Opportunity_ID,Target
10689,0.9834670952007384
10690,0.9878858120606036
10691,0.9854244170927756
10692,0.982746722859644
10693,0.9831597302234263
10694,0.9831597302234263
10695,0.6390251387170335
10696,0.6390251387170335
10697,0.6390251387170335
10698,0.6151323325550113
10699,0.6151323325550113
10700,0.6151323325550113
10701,0.6151323325550113
10702,0.6151323325550113
10703,0.6151323325550113
10704,0.9862243003791668
10705,0.9878858120606036
10706,0.5579145944888222
10707,0.5777784569566762
10708,0.5579145944888222
10709,0.9873365411918708
10710,0.5777784569566762
10711,0.40324869376669403
10712,0.9868519366193893
10713,0.5777784569566762
10714,0.5579145944888222
10715,0.778728280513317
10716,0.9922684281978621
10717,0.6151323325550113
10718,0.9870805053446349
10719,0.98672115701388
10720,0.6410349933394962
10721,0.5579145944888222
10722,0.9895885587242773
10723,0.5579145944888222
10724,0.989363923645703
10725,0.778728280513317
10726,0.5294355252248863
10727,0.5512006681276849
10728,0.7636229649147753
10729,0.9870805053446349
10730,0.5796587020558627
10731,0.6389156390551498
10732,0.5181438715616019
10733,0.5181438715616019
10734,0.6390251387170335
10735,0.9848918572134442
10736,0.9818251222557052
10737,0.9856083239228968
10738,0.985080019110116
10739,0.5579145944888222
10740,0.6390251387170335
10741,0.9851847098638461
10742,0.9854244170927756
10743,0.985657587874627
10744,0.9858035541401464
10745,0.9858035541401464
10746,0.9888324441857688
10747,0.9888324441857688
10748,0.9858035541401464
10749,0.9894356522413065
10750,0.6390251387170335
10751,0.6389156390551498
10752,0.6389156390551498
10753,0.5796587020558627
10754,0.9896509332658923
10755,0.9862243003791668
10756,0.9863608342332503
10757,0.5512006681276849
10758,0.5579145944888222
10759,0.8064273598161754
10760,0.5174236012144023
10761,0.9895885587242773
10762,0.9884053691854332
10763,0.9834670952007384
10764,0.9854244170927756
10765,0.6390251387170335
10766,0.5579145944888222
10767,0.9891889296782074
10768,0.9864761563169243
10769,0.6390251387170335
10770,0.6390251387170335
10771,0.6570627646357009
10772,0.9854244170927756
10773,0.820050721011472
10774,0.7867118071434455
10775,0.6607032570826029
10776,0.6554784717609002
10777,0.5796587020558627
10778,0.9868519366193893
10779,0.9901145877018154
10780,0.9876482119713128
10781,0.9851847098638461
10782,0.6151323325550113
10783,0.5579145944888222
10784,0.9851847098638461
10785,0.9868519366193893
10786,0.6607032570826029
10787,0.9848758484738982
10788,0.9858035541401464
10789,0.5434896605446644
10790,0.985586492567464
10791,0.9888324441857688
10792,0.9888227150764586
10793,0.9870805053446349
10794,0.9870805053446349
10795,0.9854244170927756
10796,0.984943469115793
10797,0.5434896605446644
10798,0.5294355252248863
10799,0.9854244170927756
10800,0.5434896605446644
10801,0.5579145944888222
10802,0.39940303376759684
10803,0.6570627646357009
10804,0.9917392295667945
10805,0.012279234782087778
10806,0.981120419335162
10807,0.651146139887326
10808,0.9796108916042374
10809,0.9854244170927756
10810,0.6490860069346669
10811,0.5579145944888222
10812,0.9868519366193893
10813,0.5579145944888222
10814,0.6746292189262254
10815,0.9922684281978621
10816,0.6455508271342402
10817,0.98672115701388
10818,0.9862243003791668
10819,0.5796587020558627
10820,0.9894356522413065
10821,0.6389156390551498
10822,0.6151323325550113
10823,0.9917392295667945
10824,0.5424465126403832
10825,0.5579145944888222
10826,0.5579145944888222
10827,0.9922684281978621
10828,0.9901145877018154
10829,0.7011368846639697
10830,0.3995930658578143
10831,0.9863510988291432
10832,0.9867073098710771
10833,0.5512006681276849
10834,0.39940303376759684
10835,0.5579145944888222
10836,0.9924943737917937
10837,0.5181438715616019
10838,0.5434896605446644
10839,0.5424465126403832
10840,0.9816548008073946
10841,0.5512006681276849
10842,0.5579145944888222
10843,0.5579145944888222
10844,0.9862243003791668
10845,0.9891889296782074
10846,0.9862243003791668
10847,0.9867073098710771
10848,0.8064273598161754
10849,0.9856083239228968
10850,0.9856083239228968
10851,0.5294355252248863
10852,0.9868519366193893
10853,0.9854244170927756
10854,0.9848758484738982
10855,0.9864761563169243
10856,0.9829430724913352
10857,0.39940303376759684
10858,0.9863510988291432
10859,0.5434896605446644
10860,0.6564223295499796
10861,0.6503697182278868
10862,0.6390251387170335
10863,0.5777784569566762
10864,0.9895885587242773
10865,0.9917392295667945
10866,0.6641151995722561
10867,0.005110472566515469
10868,0.5579145944888222
10869,0.651146139887326
10870,0.5579145944888222
10871,0.9834670952007384
10872,0.5294355252248863
10873,0.5579145944888222
10874,0.9891889296782074
10875,0.9901145877018154
10876,0.778728280513317
10877,0.9868519366193893
10878,0.9818251222557052
10879,0.6490860069346669
10880,0.5174236012144023
10881,0.9891851750308799
10882,0.985657587874627
10883,0.6390251387170335
10884,0.5512006681276849
10885,0.9831597302234263
10886,0.9802708212315097
10887,0.6647542930723483
10888,0.9884053691854332
10889,0.9814358031721321
10890,0.9870805053446349
10891,0.9854244170927756
10892,0.985657587874627
10893,0.9854244170927756
10894,0.9854244170927756
10895,0.9891889296782074
10896,0.9895885587242773
10897,0.9895885587242773
10898,0.6746292189262254
10899,0.6530306194044564
10900,0.9818251222557052
10901,0.9922684281978621
10902,0.9869797194615808
10903,0.6731054232194089
10904,0.9868519366193893
10905,0.9894356522413065
10906,0.9868519366193893
10907,0.5512006681276849
10908,0.5424465126403832
10909,0.5174236012144023
10910,0.5512006681276849
10911,0.9818251222557052
10912,0.9829430724913352
10913,0.9891889296782074
10914,0.5796587020558627
10915,0.9814358031721321
10916,0.778728280513317
10917,0.9787741524941465
10918,0.98672115701388
10919,0.651146139887326
10920,0.9839377970368921
10921,0.9878858120606036
10922,0.9888324441857688
10923,0.9864761563169243
10924,0.9829430724913352
10925,0.9894356522413065
10926,0.5796587020558627
10927,0.5579145944888222
10928,0.6455508271342402
10929,0.9895885587242773
10930,0.9829430724913352
10931,0.5294355252248863
10932,0.9869972753903973
10933,0.9854244170927756
10934,0.9838389421929724
10935,0.9864761563169243
10936,0.5512006681276849
10937,0.661419509318797
10938,0.985080019110116
10939,0.9888227150764586
10940,0.9829430724913352
10941,0.5294355252248863
10942,0.5796587020558627
10943,0.5579145944888222
10944,0.651146139887326
10945,0.6452099846040933
10946,0.9868519366193893
10947,0.981120419335162
10948,0.5777784569566762
10949,0.985080019110116
10950,0.5579145944888222
10951,0.5796587020558627
10952,0.9829430724913352
10953,0.651146139887326
10954,0.9829430724913352
10955,0.6410349933394962
10956,0.651146139887326
10957,0.6410349933394962
10958,0.651146139887326
10959,0.6455508271342402
10960,0.9818251222557052
10961,0.9895885587242773
10962,0.7011368846639697
10963,0.6390251387170335
10964,0.5579145944888222
10965,0.6410349933394962
10966,0.9895885587242773
10967,0.9868519366193893
10968,0.5344246770234213
10969,0.9854244170927756
10970,0.5777784569566762
10971,0.5579145944888222
10972,0.0050268754416798326
10973,0.9807563187473218
10974,0.64116720515236
10975,0.981624815065728
10976,0.9888227150764586
10977,0.9854244170927756
10978,0.9829430724913352
10979,0.9924943737917937
10980,0.3995930658578143
10981,0.7636229649147753
10982,0.9834670952007384
10983,0.9834670952007384
10984,0.5579145944888222
10985,0.5174236012144023
10986,0.9895885587242773
10987,0.9895885587242773
10988,0.5512006681276849
10989,0.6641151995722561
10990,0.6570627646357009
10991,0.651146139887326
10992,0.5512006681276849
10993,0.9888324441857688
10994,0.3995930658578143
10995,0.661419509318797
10996,0.9632601483559506
10997,0.6647542930723483
10998,0.9895885587242773
10999,0.9818251222557052
11000,0.39940303376759684
11001,0.9876482119713128
11002,0.9854244170927756
11003,0.3995930658578143
11004,0.9868519366193893
11005,0.9875825717640843
11006,0.557795361504762
11007,0.981624815065728
11008,0.004868244868348928
11009,0.9895885587242773
11010,0.9922684281978621
11011,0.9829430724913352
11012,0.9796108916042374
11013,0.6151323325550113
11014,0.9848918572134442
11015,0.6390251387170335
11016,0.5344246770234213
11017,0.9896509332658923
11018,0.6647542930723483
11019,0.9878858120606036
11020,0.19531411581828204
11021,0.9873365411918708
11022,0.9862243003791668
11023,0.5512006681276849
11024,0.6390251387170335
11025,0.9895885587242773
11026,0.9895885587242773
11027,0.40324869376669403
11028,0.651146139887326
11029,0.9863608342332503
11030,0.9888324441857688
11031,0.9924943737917937
11032,0.981624815065728
11033,0.9922684281978621
11034,0.5181438715616019
11035,0.6490860069346669
11036,0.9869972753903973
11037,0.9854244170927756
11038,0.985080019110116
11039,0.9828796636571202
11040,0.820050721011472
11041,0.9888646091654164
11042,0.5294355252248863
11043,0.9831597302234263
11044,0.5512006681276849
11045,0.6390251387170335
11046,0.9802708212315097
11047,0.9864761563169243
11048,0.9814358031721321
11049,0.9881829734959988
11050,0.9828213690533516
11051,0.9851847098638461
11052,0.6647542930723483
11053,0.5354343912493157
11054,0.5579145944888222
11055,0.5579145944888222
11056,0.5579145944888222
11057,0.5579145944888222
11058,0.5434896605446644
11059,0.6390251387170335
11060,0.5294355252248863
11061,0.5777784569566762
11062,0.64116720515236
11063,0.9895885587242773
11064,0.9895885587242773
11065,0.9870805053446349
11066,0.9888310464498454
11067,0.9834670952007384
11068,0.9854244170927756
11069,0.5294355252248863
11070,0.6731054232194089
11071,0.6455508271342402
11072,0.9831597302234263
11073,0.985586492567464
11074,0.5294355252248863
11075,0.5344246770234213
11076,0.9888227150764586
11077,0.9847844855883469
11078,0.5174236012144023
11079,0.5579145944888222
11080,0.9863608342332503
11081,0.9896509332658923
11082,0.5354343912493157
11083,0.3995930658578143
11084,0.5796587020558627
11085,0.981624815065728
11086,0.9796108916042374
11087,0.9829430724913352
11088,0.557795361504762
11089,0.5777784569566762
11090,0.5294355252248863
11091,0.9828796636571202
11092,0.9848758484738982
11093,0.9888324441857688
11094,0.6389156390551498
11095,0.9891889296782074
11096,0.9891889296782074
11097,0.651146139887326
11098,0.6570627646357009
11099,0.64116720515236
11100,0.64116720515236
11101,0.5777784569566762
11102,0.98672115701388
11103,0.9847844855883469
11104,0.9888310464498454
11105,0.64116720515236
11106,0.6607032570826029
11107,0.5796587020558627
11108,0.9834670952007384
11109,0.9870805053446349
11110,0.9878858120606036
11222,0.9834670952007384
11223,0.9895885587242773
11224,0.5579145944888222
11225,0.6925633286561007
11226,0.9917392295667945
11227,0.6490860069346669
11228,0.9855839326678593
11229,0.9888227150764586
11230,0.9895885587242773
11231,0.5512006681276849
11232,0.5344246770234213
11233,0.9870805053446349
11234,0.9878858120606036
11235,0.5434896605446644
11236,0.9901145877018154
11237,0.6452099846040933
11238,0.9834670952007384
11239,0.9856083239228968
11240,0.5579145944888222
11241,0.9888227150764586
11242,0.9896509332658923
11243,0.6720733750700266
11244,0.651146139887326
11245,0.9868519366193893
11246,0.5579145944888222
11247,0.6647542930723483
11248,0.9829430724913352
11249,0.9884053691854332
11250,0.6570627646357009
11251,0.9829430724913352
11252,0.6151323325550113
11253,0.98672115701388
11254,0.5579145944888222
11255,0.9894356522413065
11256,0.9924943737917937
11257,0.6564223295499796
11258,0.5424465126403832
11259,0.9818251222557052
11260,0.9834670952007384
11261,0.557795361504762
11262,0.9917392295667945
11263,0.9922684281978621
11264,0.6390251387170335
11265,0.6390251387170335
11266,0.6517252925841713
11267,0.9834670952007384
11268,0.39940303376759684
11269,0.6410349933394962
11270,0.6452099846040933
11271,0.6151323325550113
11272,0.6389156390551498
11273,0.9884053691854332
11274,0.9632601483559506
11275,0.9895885587242773
11276,0.9895885587242773
11277,0.9895885587242773
11278,0.5294355252248863
11279,0.6452099846040933
11280,0.5424465126403832
11281,0.6389156390551498
11282,0.9802692071305589
11283,0.6554784717609002
11284,0.6647542930723483
11285,0.6564223295499796
11286,0.5344246770234213
11287,0.9818251222557052
11288,0.9867073098710771
11289,0.651146139887326
11290,0.5512006681276849
11291,0.6591233248598152
11292,0.5294355252248863
11293,0.9854244170927756
11294,0.5796587020558627
11295,0.98672115701388
11296,0.6390251387170335
11297,0.6151323325550113
11298,0.5344246770234213
11299,0.9818251222557052
11300,0.9848758484738982
11301,0.5579145944888222
11302,0.985889221208125
11303,0.9922684281978621
11304,0.9834670952007384
11305,0.11230701272302938
11306,0.6570627646357009
11307,0.5579145944888222
11308,0.9922684281978621
11309,0.9888310464498454
11310,0.9864761563169243
11311,0.5579145944888222
11312,0.5579145944888222
11313,0.5777784569566762
11314,0.651146139887326
11315,0.9834670952007384
11316,0.9891851750308799
11317,0.6410349933394962
11318,0.9895885587242773
11319,0.9891889296782074
11320,0.9868519366193893
11321,0.9812382713058769
11322,0.9863608342332503
11323,0.5579145944888222
11324,0.9901145877018154
11325,0.5579145944888222
11326,0.5579145944888222
11327,0.6151323325550113
11328,0.9851847098638461
11329,0.5391798829860466
11330,0.5796587020558627
11331,0.5424465126403832
11332,0.9891889296782074
11333,0.9868519366193893
11334,0.9884053691854332
11335,0.9868519366193893
11336,0.5344246770234213
11337,0.9895885587242773
11338,0.9867073098710771
11339,0.5512006681276849
11340,0.5579145944888222
11341,0.6389156390551498
11342,0.984943469115793
11343,0.985889221208125
11344,0.9886864639337097
11345,0.9818251222557052
11346,0.6647542930723483
11347,0.5424465126403832
11348,0.981624815065728
11349,0.9894356522413065
11350,0.5434896605446644
11351,0.6607032570826029
11352,0.9901145877018154
11353,0.5579145944888222
11354,0.6390251387170335
11355,0.5796587020558627
11356,0.9896509332658923
11357,0.981624815065728
11358,0.6731054232194089
11359,0.6554784717609002
11360,0.64116720515236
11361,0.9917392295667945
11362,0.9873344187119651
11363,0.6503697182278868
11364,0.6570627646357009
11365,0.9894356522413065
11366,0.9814358031721321
11367,0.5181438715616019
11368,0.9862243003791668
11369,0.6503697182278868
11370,0.9796108916042374
11371,0.5796587020558627
11372,0.9895885587242773
11373,0.6455508271342402
11374,0.9839377970368921
11375,0.9868519366193893
11376,0.9885282801301072
11377,0.6390251387170335
11378,0.6503697182278868
11379,0.5424465126403832
11380,0.9896509332658923
11381,0.9868519366193893
11382,0.9888324441857688
11383,0.9829430724913352
11384,0.9870805053446349
11385,0.004868244868348928
11386,0.98672115701388
11387,0.6490860069346669
11388,0.9868519366193893
11389,0.651146139887326
11390,0.64116720515236
11391,0.64116720515236
11392,0.39940303376759684
11393,0.5512006681276849
11394,0.9888227150764586
11395,0.6390251387170335
11396,0.9924943737917937
11397,0.6570627646357009
11398,0.9895885587242773
11399,0.9829430724913352
11400,0.9863608342332503
11401,0.5294355252248863
11402,0.5579145944888222
11403,0.7806884518941054
11404,0.5796587020558627
11405,0.5579145944888222
11406,0.5579145944888222
11407,0.5391798829860466
11408,0.5354343912493157
11409,0.6151323325550113
11410,0.5579145944888222
11411,0.5579145944888222
11412,0.9868519366193893
11413,0.9806844418323881
11414,0.9868519366193893
11415,0.6641151995722561
11416,0.8064273598161754
11417,0.9851847098638461
11418,0.987508617425564
11419,0.9891889296782074
11420,0.9864761563169243
11421,0.5796587020558627
11422,0.5579145944888222
11423,0.5579145944888222
11424,0.9816548008073946
11425,0.9829430724913352
11426,0.9891889296782074
11427,0.9854244170927756
11428,0.5579145944888222
11429,0.5579145944888222
11430,0.5344246770234213
11431,0.5424465126403832
11432,0.5424465126403832
11433,0.5579145944888222
11434,0.5579145944888222
11435,0.9870805053446349
11436,0.64116720515236
11437,0.39940303376759684
11438,0.5579145944888222
11439,0.9888324441857688
11440,0.9818251222557052
11441,0.5796587020558627
11442,0.6390251387170335
11443,0.5434896605446644
11444,0.5579145944888222
11445,0.9818251222557052
11446,0.9895885587242773
11447,0.5294355252248863
11448,0.5512006681276849
11449,0.5579145944888222
11450,0.5344246770234213
11451,0.6151323325550113
11452,0.5344246770234213
11453,0.5294355252248863
11454,0.5294355252248863
11455,0.5294355252248863
11456,0.9895885587242773
11457,0.6390251387170335
11458,0.6570627646357009
11459,0.5294355252248863
11460,0.6517252925841713
11461,0.39940303376759684
11462,0.5777784569566762
11463,0.5354343912493157
11464,0.5777784569566762
11465,0.5344246770234213
11466,0.39940303376759684
11467,0.5344246770234213
11468,0.557795361504762
11469,0.6390251387170335
11470,0.5579145944888222
11471,0.5796587020558627
11472,0.9839377970368921
11473,0.9917392295667945
11474,0.985657587874627
11475,0.9868519366193893
11476,0.5294355252248863
11477,0.9796108916042374
11478,0.981120419335162
11479,0.6390251387170335
11480,0.5579145944888222
11481,0.6564223295499796
11482,0.6564223295499796
11483,0.5424465126403832
11484,0.651146139887326
11485,0.6647542930723483
11486,0.6390251387170335
11487,0.6554784717609002
11488,0.9895885587242773
11489,0.9862243003791668
11490,0.9838389421929724
11491,0.9856083239228968
11492,0.9802708212315097
11493,0.9838389421929724
11494,0.6570627646357009
11495,0.9875825717640843
11496,0.6452099846040933
11497,0.64116720515236
11498,0.6591233248598152
11499,0.5344246770234213
11500,0.6731054232194089
11501,0.9862243003791668
11502,0.984943469115793
11503,0.5579145944888222
11504,0.985657587874627
11505,0.9868519366193893
11506,0.9829430724913352
11507,0.6151323325550113
11508,0.9884053691854332
11509,0.9829430724913352
11510,0.9829430724913352
11511,0.9901145877018154
11512,0.9901145877018154
11513,0.9851847098638461
11514,0.9895885587242773
11515,0.6390251387170335
11516,0.5796587020558627
11517,0.5579145944888222
11518,0.820050721011472
11519,0.9922684281978621
11520,0.5294355252248863
11521,0.9632601483559506
11522,0.9896509332658923
11523,0.5294355252248863
11524,0.9878858120606036
11525,0.9878858120606036
11526,0.9834670952007384
11527,0.9895885587242773
11528,0.9839377970368921
11529,0.820050721011472
11530,0.6452099846040933
11531,0.5294355252248863
11532,0.5796587020558627
11533,0.9888324441857688
11534,0.5294355252248863
11535,0.9856083239228968
11536,0.5579145944888222
11537,0.3995930658578143
11538,0.5777784569566762
11539,0.9854244170927756
11540,0.9868519366193893
11541,0.661419509318797
11542,0.9922684281978621
11543,0.9847844855883469
11544,0.9851847098638461
11545,0.5777784569566762
11546,0.40324869376669403
11547,0.5391798829860466
11548,0.5181438715616019
11549,0.5181438715616019
11550,0.5434896605446644
11551,0.5294355252248863
11552,0.5434896605446644
11553,0.6647542930723483
11554,0.40324869376669403
11555,0.6607032570826029
11556,0.5294355252248863
11557,0.984943469115793
11558,0.6503697182278868
11559,0.6410349933394962
11560,0.6641151995722561
11561,0.651146139887326
11562,0.5434896605446644
11563,0.9858035541401464
11564,0.984943469115793
11565,0.9632601483559506
11566,0.9848758484738982
11567,0.9873344187119651
11568,0.9863608342332503
11569,0.9862243003791668
11570,0.005229801861366813
11571,0.6390251387170335
11572,0.005110472566515469
11573,0.6151323325550113
11574,0.5174236012144023
11575,0.9891889296782074
11576,0.40324869376669403
11577,0.6390251387170335
11578,0.6452099846040933
11579,0.5796587020558627
11580,0.9868519366193893
11581,0.9878858120606036
11582,0.9848918572134442
11583,0.989363923645703
11584,0.9863608342332503
11585,0.9868519366193893
11586,0.9814358031721321
11587,0.989363923645703
11588,0.9804771981024475
11589,0.9818251222557052
11590,0.5796587020558627
11591,0.6410349933394962
11592,0.6410349933394962
11594,0.9888227150764586
11595,0.9895885587242773
11596,0.9888646091654164
11597,0.9888646091654164
11598,0.9901145877018154
11599,0.9901145877018154
11600,0.5512006681276849
11601,0.9901145877018154
11602,0.9862243003791668
11603,0.5434896605446644
11604,0.6390251387170335
11605,0.6390251387170335
11606,0.651146139887326
11607,0.03939179308279772
11608,0.6390251387170335
11609,0.5344246770234213
11610,0.5796587020558627
11611,0.5579145944888222
11612,0.9888324441857688
11613,0.9848918572134442
11614,0.98672115701388
11615,0.9869797194615808
11616,0.9790879359594309
11617,0.9787576894511099
11618,0.5579145944888222
11619,0.6570627646357009
11620,0.9868519366193893
11621,0.005110472566515469
11622,0.6641151995722561
11623,0.5512006681276849
11624,0.9891851750308799
11625,0.9896509332658923
11626,0.981624815065728
11627,0.9878858120606036
11628,0.98672115701388
11629,0.9862243003791668
11630,0.9870805053446349
11631,0.9888324441857688
11632,0.9814358031721321
11633,0.39940303376759684
11634,0.651146139887326
11635,0.5181438715616019
11636,0.9831597302234263
11637,0.005110472566515469
11638,0.9829430724913352
11639,0.3995930658578143
11640,0.9847844855883469
11641,0.9893981186588187
11642,0.651146139887326
11643,0.9854244170927756
11644,0.9828796636571202
11645,0.98672115701388
11646,0.9896509332658923
11647,0.5579145944888222
11648,0.9867556263596277
11649,0.9848918572134442
11650,0.989363923645703
11651,0.5579145944888222
11652,0.9787576894511099
11653,0.9829430724913352
11654,0.9868519366193893
11655,0.9891889296782074
11656,0.9854244170927756
11657,0.5579145944888222
11658,0.9828796636571202
11659,0.9878858120606036
11660,0.5579145944888222
11661,0.9922684281978621
11662,0.9895885587242773
11663,0.9868519366193893
11664,0.6390251387170335
11665,0.6731054232194089
11666,0.6530306194044564
11668,0.5424465126403832
11669,0.5294355252248863
11670,0.9851847098638461
11671,0.9851847098638461
11672,0.9856083239228968
11673,0.6151323325550113
11674,0.5579145944888222
11675,0.5294355252248863
11676,0.5796587020558627
11677,0.5344246770234213
11678,0.5344246770234213
11679,0.651146139887326
11680,0.5512006681276849
11681,0.9885282801301072
11682,0.6647542930723483
11683,0.6151323325550113
11684,0.5344246770234213
11685,0.3995930658578143
11686,0.6151323325550113
11687,0.6570627646357009
11688,0.6410349933394962
11689,0.661419509318797
11690,0.004848118343088824
11691,0.008170211754569045
11692,0.6731054232194089
11693,0.6394112914429056
11694,0.6410349933394962
11695,0.5181438715616019
11696,0.984943469115793
11697,0.9848918572134442
11698,0.651146139887326
11699,0.6151323325550113
11700,0.9814358031721321
11701,0.5796587020558627
11702,0.9829430724913352
11703,0.5579145944888222
11704,0.5579145944888222
11705,0.9847844855883469
11706,0.6410349933394962
11707,0.9901145877018154
11708,0.9895885587242773
11709,0.9884053691854332
11710,0.9895885587242773
11711,0.9878858120606036
11712,0.9868519366193893
11713,0.9891889296782074
11714,0.5579145944888222
11715,0.5434896605446644
11716,0.6570627646357009
11717,0.9894356522413065
11718,0.5181438715616019
11719,0.9856083239228968
11720,0.9856083239228968
11721,0.9854244170927756
11722,0.9867073098710771
11723,0.9829430724913352
11724,0.6607032570826029
11725,0.9853818509138922
11726,0.8827550189666018
